Product ID,Product Name,Category,Price,Discount,Tax Rate,Stock Level,Supplier ID,Customer Age Group,Customer Location,Customer Gender,Shipping Cost,Shipping Method,Return Rate,Seasonality,Popularity Index
P1042,Graphic Novels,Books,911.59,0,5,145,S694,55+,"Phoenix, USA",Female,22.8,Standard,3.62,No,72
P8743,Sweater,Apparel,1114.75,25,12,213,S841,35-44,"Los Angeles, USA",Non-Binary,3.8,Overnight,17.9,No,25
P8455,Non-Fiction,Books,1045.22,5,5,199,S736,25-34,"Tokyo, Japan",Male,18.86,Standard,18.59,No,84
P1152,Skirt,Apparel,1464.33,15,12,162,S643,18-24,"Cape Town, South Africa",Non-Binary,29.82,Overnight,9.29,Yes,75
P2608,Sneakers,Footwear,1941.76,0,10,330,S724,18-24,"Toronto, Canada",Non-Binary,7.61,Express,13.4,No,48
P6889,Biographies,Books,1943.68,20,15,299,S231,35-44,"Tokyo, Japan",Non-Binary,2.4,Standard,3.06,No,80
P1821,Skirt,Apparel,1596.91,5,5,485,S607,55+,"Houston, USA",Female,18.46,Overnight,12.71,Yes,53
P6545,Camera,Electronics,881.91,25,8,383,S486,35-44,"Phoenix, USA",Non-Binary,14.44,Standard,9.17,No,5
P4616,Skirt,Apparel,101.04,0,5,210,S815,55+,"London, UK",Female,4.15,Overnight,6.18,No,16
P2942,Sneakers,Footwear,1518.64,5,12,146,S120,45-54,"Paris, France",Male,48.08,Standard,8.78,Yes,8
P4654,Jeans,Apparel,1078.84,15,8,482,S564,35-44,"Phoenix, USA",Male,28.76,Express,18.81,Yes,6
P4767,Tablet,Electronics,687.6,0,10,110,S724,45-54,"Chicago, USA",Male,14.25,Standard,7.58,Yes,79
P2556,Blender,Home Appliances,324.36,15,12,404,S232,35-44,"Cape Town, South Africa",Non-Binary,18.96,Express,14.92,No,30
P3444,Fiction,Books,1919.46,20,15,100,S705,35-44,"Dubai, UAE",Female,0.67,Overnight,11.36,Yes,92
P4595,Biographies,Books,1000.23,15,12,406,S431,25-34,"Toronto, Canada",Non-Binary,9.35,Standard,4.51,No,31
P5350,Toaster,Home Appliances,1070.3,0,10,495,S619,55+,"Los Angeles, USA",Female,31.01,Overnight,6.41,No,67
P2046,Dress,Apparel,1085.77,25,5,109,S193,25-34,"New York, USA",Female,7.48,Standard,8.55,No,73
P3053,Flats,Footwear,1630.38,0,15,214,S234,25-34,"New York, USA",Male,20.77,Express,8.45,Yes,93
P7540,Socks,Apparel,1676.12,20,12,106,S474,55+,"Paris, France",Non-Binary,44.32,Overnight,4.82,No,16
P1214,Shorts,Apparel,921.73,15,12,122,S900,45-54,"Toronto, Canada",Non-Binary,44.18,Standard,16.64,No,80
P4118,Gaming Console,Electronics,210.39,0,12,430,S623,18-24,"Los Angeles, USA",Female,20.27,Express,16.88,No,87
P7263,Comics,Books,884.51,10,8,484,S977,45-54,"Mumbai, India",Male,38.21,Express,14.08,No,69
P2213,Shorts,Apparel,1018.16,15,12,202,S675,18-24,"Tokyo, Japan",Non-Binary,16.81,Standard,17.11,No,59
P4043,Shorts,Apparel,862.12,15,12,131,S395,45-54,"New York, USA",Non-Binary,49.45,Standard,14.07,Yes,83
P3903,Camera,Electronics,752.29,10,10,324,S116,18-24,"Houston, USA",Male,49.13,Overnight,8.62,Yes,95
P9692,Sandals,Footwear,1461.08,15,8,282,S230,35-44,"London, UK",Male,18.74,Standard,8.71,Yes,0
P3395,Gaming Console,Electronics,1487.32,0,10,240,S458,55+,Singapore,Female,20.79,Standard,18.63,No,72
P3536,Smartwatch,Electronics,181.37,15,10,219,S675,35-44,"Houston, USA",Non-Binary,40.89,Express,11.44,Yes,26
P8001,Monitor,Electronics,1363.21,0,15,362,S682,55+,"Houston, USA",Female,36.21,Overnight,18.14,No,61
P8495,Hiking Shoes,Footwear,536.61,25,5,325,S261,55+,"Berlin, Germany",Male,30.66,Standard,9.75,No,74
P8660,Sweater,Apparel,1100.07,25,12,241,S816,35-44,"Paris, France",Female,23.25,Standard,13.75,No,59
P4897,Heels,Footwear,1023.11,15,15,306,S134,45-54,"Mumbai, India",Male,24.5,Standard,17.38,Yes,64
P2790,Hiking Shoes,Footwear,1614.96,20,5,251,S375,25-34,"Sydney, Australia",Male,2.77,Overnight,10.27,No,50
P3307,Laptop,Electronics,1984.75,5,10,102,S703,25-34,"Berlin, Germany",Male,24.53,Overnight,13.89,Yes,84
P6367,Laptop,Electronics,444.69,0,5,340,S800,35-44,"Dubai, UAE",Male,4.99,Express,16,No,47
P2382,Refrigerator,Home Appliances,1151.8,0,12,285,S904,18-24,"Dubai, UAE",Female,14.77,Standard,4,No,8
P5227,Vacuum Cleaner,Home Appliances,1760.97,20,12,358,S572,35-44,"Dubai, UAE",Female,14.56,Standard,19.73,No,54
P5068,Laptop,Electronics,1432.29,15,15,249,S119,35-44,"Cape Town, South Africa",Female,13.55,Express,5.73,No,70
P8910,Air Conditioner,Home Appliances,1357.27,5,5,381,S562,55+,"Berlin, Germany",Female,42.9,Standard,1.83,No,18
P4160,Sandals,Footwear,1897.24,25,10,388,S929,18-24,"Houston, USA",Female,32.13,Express,10.49,No,50
P4266,Biographies,Books,638.16,5,15,351,S307,45-54,"Sydney, Australia",Non-Binary,15.28,Express,18.77,Yes,46
P1266,Slippers,Footwear,1813.67,25,5,470,S632,35-44,"Dubai, UAE",Female,26.04,Overnight,1.24,No,84
P5162,Smartphone,Electronics,787.78,25,5,169,S218,25-34,"Dubai, UAE",Male,22.12,Standard,4.79,Yes,75
P8521,Dishwasher,Home Appliances,1124.05,0,10,136,S639,18-24,"Phoenix, USA",Female,2.22,Express,14.03,No,0
P8812,Shorts,Apparel,280.65,0,8,435,S514,35-44,"Cape Town, South Africa",Female,46.99,Standard,8.52,No,69
P1094,Gaming Console,Electronics,373.91,0,12,59,S896,45-54,"Phoenix, USA",Female,8.14,Express,8.66,No,53
P9773,Speaker,Electronics,1042.08,25,10,61,S625,55+,"Tokyo, Japan",Non-Binary,32.94,Standard,3.67,Yes,86
P7727,Graphic Novels,Books,1794.71,15,12,370,S360,25-34,"Paris, France",Non-Binary,15.07,Standard,8.39,Yes,2
P1758,Tablet,Electronics,189.01,0,10,469,S229,18-24,"Mumbai, India",Non-Binary,42.06,Express,11.11,No,8
P8349,Blender,Home Appliances,137.55,15,8,278,S621,55+,"Toronto, Canada",Female,4.85,Overnight,11.79,Yes,70
P7762,Toaster,Home Appliances,152.86,20,15,175,S427,55+,"Cape Town, South Africa",Non-Binary,19.16,Standard,1.18,Yes,48
P7514,Camera,Electronics,769.42,25,8,353,S825,35-44,"London, UK",Non-Binary,38.97,Overnight,8.14,No,92
P3653,Sweater,Apparel,1018.38,10,10,486,S167,35-44,"Berlin, Germany",Non-Binary,5.64,Overnight,16.7,No,77
P8441,Heels,Footwear,1598.83,0,12,145,S767,18-24,"Chicago, USA",Male,41.48,Overnight,17.07,No,14
P4799,Magazines,Books,165.96,15,15,44,S981,55+,"Tokyo, Japan",Male,22.35,Standard,19.66,No,20
P4978,Socks,Apparel,1690.06,10,5,369,S829,18-24,"Toronto, Canada",Non-Binary,41.78,Express,7.2,No,54
P5681,Shorts,Apparel,1216.15,20,5,421,S500,45-54,"New York, USA",Female,42.9,Overnight,4.5,No,54
P5717,Jacket,Apparel,1584.12,10,5,450,S309,18-24,Singapore,Female,7.82,Express,9.05,Yes,64
P2852,Blender,Home Appliances,541.88,5,10,202,S681,45-54,"Mumbai, India",Male,37.01,Standard,6.18,No,11
P8090,Textbooks,Books,507.78,0,8,99,S228,45-54,"Toronto, Canada",Female,12.68,Express,16.37,Yes,60
P7194,Smartwatch,Electronics,1203.27,0,10,56,S780,25-34,"Los Angeles, USA",Male,34.33,Express,8.74,Yes,71
P7999,Camera,Electronics,1570.13,0,5,132,S908,35-44,"Cape Town, South Africa",Female,17.69,Express,5.48,Yes,83
P7018,Refrigerator,Home Appliances,620.3,10,15,285,S927,18-24,"Sydney, Australia",Male,28.86,Overnight,4.41,Yes,20
P5507,Comics,Books,357.22,15,8,99,S688,35-44,"Phoenix, USA",Female,41.89,Express,16.8,No,26
P2428,Shirt,Apparel,1558.58,25,5,226,S923,45-54,"Toronto, Canada",Male,26.06,Express,10.89,Yes,71
P1728,Formal Shoes,Footwear,58.49,10,8,275,S486,55+,"Dubai, UAE",Female,25.19,Overnight,17.16,Yes,4
P1879,Textbooks,Books,1094.12,10,8,277,S920,45-54,"Phoenix, USA",Male,44.19,Overnight,4.72,No,67
P2486,Laptop,Electronics,1523.12,0,5,119,S616,55+,Singapore,Male,48.37,Overnight,1.58,No,68
P3426,Blender,Home Appliances,1076.43,10,8,12,S373,35-44,"Paris, France",Female,41.78,Standard,4.09,No,68
P8879,Dress,Apparel,467.72,25,10,455,S961,55+,"Toronto, Canada",Female,6.17,Standard,11.3,Yes,20
P4570,Dress,Apparel,877.2,15,5,171,S573,45-54,"Tokyo, Japan",Male,27,Standard,4.4,Yes,21
P1612,Headphones,Electronics,1475.35,15,15,382,S254,55+,"Sydney, Australia",Male,39.69,Standard,6.86,No,77
P1197,Smartwatch,Electronics,1887.56,20,5,448,S428,25-34,"New York, USA",Male,5.1,Express,18.77,No,35
P6450,Laptop,Electronics,1967.21,10,12,242,S654,55+,"Paris, France",Female,23.93,Express,8.32,No,92
P4778,Dishwasher,Home Appliances,1327.16,25,15,173,S909,25-34,"New York, USA",Female,29.81,Standard,18.47,Yes,48
P7938,Graphic Novels,Books,1836.88,5,12,253,S221,35-44,"Berlin, Germany",Non-Binary,32.05,Standard,9.86,No,45
P2478,Microwave,Home Appliances,887.28,25,8,299,S255,18-24,"Los Angeles, USA",Female,28.92,Overnight,14.35,No,14
P3968,Refrigerator,Home Appliances,1580.85,5,5,217,S608,45-54,Singapore,Male,44.05,Standard,5.53,No,6
P8209,Magazines,Books,518.39,0,15,168,S287,45-54,"Cape Town, South Africa",Female,6.02,Express,7.78,No,71
P4137,Dress,Apparel,1182.07,20,8,172,S775,55+,"New York, USA",Male,49.68,Standard,16.89,No,85
P7284,Graphic Novels,Books,1206.21,25,5,320,S398,25-34,Singapore,Non-Binary,19.96,Standard,17.41,Yes,46
P8263,Sandals,Footwear,1842.72,15,12,177,S386,35-44,"London, UK",Male,3.48,Standard,4.47,Yes,34
P9786,Refrigerator,Home Appliances,1987.92,10,10,446,S705,25-34,"Phoenix, USA",Male,14.55,Standard,17.32,Yes,65
P1304,Monitor,Electronics,664.23,25,5,245,S893,35-44,"Berlin, Germany",Male,22.51,Overnight,14.09,Yes,77
P5394,Flats,Footwear,1157.06,0,5,497,S182,45-54,"Paris, France",Male,40.05,Overnight,7.76,No,67
P1927,Dishwasher,Home Appliances,216.98,25,10,10,S269,25-34,"Mumbai, India",Non-Binary,32.44,Express,11.25,No,65
P9069,Formal Shoes,Footwear,642.43,25,5,95,S598,45-54,"Chicago, USA",Female,11.05,Standard,5.58,Yes,88
P2588,Cookbooks,Books,749.17,10,12,240,S681,18-24,"Cape Town, South Africa",Male,40.35,Overnight,14.92,Yes,6
P7361,Smartwatch,Electronics,935.32,10,15,138,S972,55+,"Phoenix, USA",Male,29.6,Overnight,16.25,No,56
P2131,Gaming Console,Electronics,845.13,5,15,210,S969,55+,"Berlin, Germany",Male,39.62,Overnight,8.34,No,63
P9202,Monitor,Electronics,1865.96,15,15,47,S581,18-24,"Sydney, Australia",Male,46.17,Overnight,16.74,Yes,76
P4486,Dishwasher,Home Appliances,179.84,10,8,198,S304,18-24,"Los Angeles, USA",Female,35.03,Standard,6.59,Yes,77
P8735,Laptop,Electronics,1322.18,20,12,72,S168,45-54,"Chicago, USA",Male,43.46,Standard,15.52,Yes,17
P3653,Non-Fiction,Books,478.8,25,5,242,S876,35-44,"Dubai, UAE",Male,11.53,Standard,14.64,Yes,13
P1402,Magazines,Books,1142.7,0,12,487,S683,55+,"Phoenix, USA",Female,25.59,Express,12.74,No,22
P3130,Toaster,Home Appliances,1987.2,25,12,189,S259,18-24,Singapore,Male,24.17,Overnight,2.11,No,48
P4103,Cookbooks,Books,1785.25,0,10,210,S562,35-44,"Chicago, USA",Female,24.85,Standard,19.47,No,83
P8352,Shorts,Apparel,148.19,25,15,298,S158,45-54,"Chicago, USA",Non-Binary,20.8,Standard,11.72,No,41
P7776,Washing Machine,Home Appliances,444.61,10,10,130,S652,45-54,"Berlin, Germany",Female,41.08,Overnight,15.61,Yes,9
P7491,Air Conditioner,Home Appliances,1381.51,5,5,255,S431,25-34,"London, UK",Male,5.79,Overnight,10.5,Yes,33
P9844,Smartphone,Electronics,644.95,15,5,81,S125,25-34,"London, UK",Male,25.01,Standard,15.73,No,12
P5218,Gaming Console,Electronics,1660.22,10,5,353,S586,55+,Singapore,Male,33.46,Express,8.79,No,69
P9218,Sneakers,Footwear,868.17,5,8,213,S330,25-34,"Sydney, Australia",Female,41.37,Standard,5.71,No,57
P4226,Vacuum Cleaner,Home Appliances,485.38,20,8,344,S599,45-54,"Cape Town, South Africa",Female,34.78,Standard,10.95,Yes,74
P8228,Magazines,Books,839.47,5,12,286,S615,25-34,"Tokyo, Japan",Male,0.97,Express,16.69,Yes,79
P3310,Formal Shoes,Footwear,957.86,5,10,78,S985,25-34,"Cape Town, South Africa",Non-Binary,45.28,Express,18.9,Yes,78
P3031,Laptop,Electronics,1398.6,0,12,188,S432,18-24,"Tokyo, Japan",Non-Binary,3.91,Standard,2.25,Yes,93
P3712,Skirt,Apparel,662.16,20,12,483,S915,18-24,"Toronto, Canada",Female,43.17,Standard,5.25,No,22
P2139,Toaster,Home Appliances,1105.92,25,10,54,S596,25-34,"Toronto, Canada",Female,34.52,Express,11.96,Yes,91
P5362,Textbooks,Books,1439.03,0,5,466,S171,45-54,"Chicago, USA",Male,30.05,Standard,1.28,Yes,53
P7075,Heels,Footwear,1380.98,25,15,208,S125,55+,"Los Angeles, USA",Non-Binary,3.79,Overnight,17.23,No,44
P6404,Camera,Electronics,1637.93,25,15,425,S850,25-34,"Cape Town, South Africa",Female,3.33,Express,3.58,No,3
P6046,Gaming Console,Electronics,662.23,25,12,41,S859,35-44,"Houston, USA",Male,37.71,Express,8.69,No,54
P3391,Textbooks,Books,342.82,5,5,404,S632,45-54,"Los Angeles, USA",Male,46.49,Overnight,10.41,No,73
P2062,Fiction,Books,1282.51,0,12,30,S750,45-54,"Cape Town, South Africa",Male,31.13,Overnight,14.02,No,47
P2011,Biographies,Books,1905.61,20,5,270,S471,35-44,"Los Angeles, USA",Female,48.77,Overnight,13.12,No,45
P1477,Washing Machine,Home Appliances,1141.27,0,15,141,S323,25-34,"New York, USA",Non-Binary,8.02,Express,16.12,Yes,8
P3711,Washing Machine,Home Appliances,1653.37,15,15,242,S336,18-24,"New York, USA",Male,11.75,Overnight,1.88,Yes,14
P4753,Dress,Apparel,1218.69,25,8,421,S914,35-44,"Los Angeles, USA",Female,34.47,Standard,7.04,Yes,24
P7484,Washing Machine,Home Appliances,1496.02,15,10,305,S312,55+,"Chicago, USA",Male,9.89,Overnight,12.46,No,76
P5862,Cookbooks,Books,770.17,0,8,258,S900,55+,"London, UK",Non-Binary,32.8,Express,4.45,Yes,66
P8003,Formal Shoes,Footwear,1917.16,25,8,341,S441,35-44,"Sydney, Australia",Non-Binary,33.51,Express,13.85,No,61
P8937,Cookbooks,Books,60.06,20,10,259,S547,45-54,"Paris, France",Male,43.88,Express,9.2,No,67
P8490,Running Shoes,Footwear,1920.95,20,5,256,S657,25-34,"Dubai, UAE",Non-Binary,24.7,Overnight,2.79,Yes,86
P9624,Non-Fiction,Books,1858.49,25,8,387,S298,25-34,Singapore,Non-Binary,0.9,Express,1.76,Yes,51
P5157,Microwave,Home Appliances,1623.22,20,5,161,S581,18-24,"Cape Town, South Africa",Female,19.44,Express,12.87,No,25
P3230,Jeans,Apparel,1844.48,15,15,364,S289,25-34,"London, UK",Male,16.06,Overnight,14.09,Yes,10
P6620,Shirt,Apparel,1208.29,20,15,31,S831,35-44,"Chicago, USA",Male,30.49,Standard,2.9,No,47
P4318,Heels,Footwear,537.29,5,5,139,S961,45-54,"New York, USA",Non-Binary,37.52,Overnight,7.5,No,15
P7512,Non-Fiction,Books,1351.21,10,15,409,S938,55+,"Sydney, Australia",Non-Binary,47.25,Express,1.49,Yes,15
P8855,T-shirt,Apparel,58.07,5,5,400,S362,18-24,"Chicago, USA",Male,15.12,Standard,11.06,Yes,54
P3295,Vacuum Cleaner,Home Appliances,1402.45,10,5,248,S134,35-44,"Toronto, Canada",Male,39.87,Standard,17.96,Yes,58
P9482,Sneakers,Footwear,1921.6,25,10,163,S313,35-44,"Sydney, Australia",Female,15.44,Standard,1.54,Yes,17
P5054,Slippers,Footwear,1159.3,5,12,363,S959,25-34,"Mumbai, India",Non-Binary,19.31,Express,19.04,No,39
P9634,Air Conditioner,Home Appliances,1226.32,20,8,128,S255,55+,"Chicago, USA",Female,20.77,Standard,12.4,Yes,75
P4131,Refrigerator,Home Appliances,1357.74,15,15,8,S697,25-34,"Dubai, UAE",Female,33.83,Express,8.26,Yes,24
P4441,Air Conditioner,Home Appliances,951.58,20,12,244,S449,45-54,"Paris, France",Male,12.94,Standard,17.86,Yes,75
P9804,Heels,Footwear,351.83,10,15,410,S123,25-34,"Berlin, Germany",Female,44.49,Standard,18.49,No,36
P2773,Microwave,Home Appliances,1309.5,0,8,11,S544,45-54,"Paris, France",Female,3.7,Express,13.09,Yes,86
P8564,Formal Shoes,Footwear,595.64,15,15,315,S851,45-54,"Los Angeles, USA",Male,3.32,Express,5.82,Yes,42
P4132,Dishwasher,Home Appliances,698.3,25,12,195,S491,18-24,"Paris, France",Non-Binary,38.87,Standard,11.58,Yes,50
P1844,Toaster,Home Appliances,59.84,15,8,70,S499,35-44,"Berlin, Germany",Female,11.36,Standard,10.4,Yes,61
P5585,Non-Fiction,Books,1988.73,0,8,124,S828,55+,"Mumbai, India",Female,10.34,Standard,1.92,Yes,41
P7597,Washing Machine,Home Appliances,1322.67,10,8,485,S806,45-54,"Houston, USA",Male,44.05,Express,15.46,No,66
P3899,Monitor,Electronics,777.32,0,5,409,S851,55+,"Dubai, UAE",Male,16.82,Express,10.05,Yes,38
P9969,Fiction,Books,1477.67,20,10,200,S988,55+,"Mumbai, India",Male,17.75,Express,5.51,Yes,35
P8619,Speaker,Electronics,1240.33,25,10,443,S325,55+,Singapore,Female,10.78,Overnight,1.58,Yes,90
P4331,Camera,Electronics,82.33,15,10,345,S688,18-24,"New York, USA",Non-Binary,37.33,Standard,16.17,No,41
P4970,Slippers,Footwear,517.4,0,15,179,S405,18-24,"Los Angeles, USA",Non-Binary,28.12,Express,12.13,No,26
P9189,Magazines,Books,43.18,25,8,60,S149,25-34,"New York, USA",Female,30.7,Express,7.66,No,79
P7766,Hiking Shoes,Footwear,1780.56,15,15,58,S967,18-24,"Berlin, Germany",Non-Binary,25.13,Express,15.99,Yes,53
P1486,Refrigerator,Home Appliances,645.66,20,15,22,S104,18-24,"London, UK",Female,16.19,Overnight,14,Yes,79
P9450,Monitor,Electronics,1464.66,0,12,162,S852,55+,Singapore,Female,5.85,Express,4.6,Yes,64
P5898,Running Shoes,Footwear,705.54,5,15,472,S493,18-24,"Sydney, Australia",Male,10.54,Express,18.49,No,55
P3769,Textbooks,Books,1485.45,10,8,299,S712,35-44,"Sydney, Australia",Non-Binary,44.09,Standard,16,No,44
P7106,Gaming Console,Electronics,989.37,25,5,427,S836,45-54,"Paris, France",Non-Binary,29.69,Standard,19.35,No,25
P6509,Textbooks,Books,186.64,5,8,185,S139,18-24,Singapore,Male,19.37,Overnight,3.03,No,44
P2298,Slippers,Footwear,261.93,25,15,110,S677,25-34,"Chicago, USA",Male,16.21,Standard,17.03,No,73
P6096,T-shirt,Apparel,63.94,0,10,55,S802,25-34,"Chicago, USA",Female,48.77,Express,1.41,No,10
P9959,Washing Machine,Home Appliances,1317.77,15,10,418,S369,55+,"Mumbai, India",Non-Binary,45.23,Overnight,12.99,No,7
P1250,Comics,Books,690.92,5,8,108,S904,35-44,"Sydney, Australia",Non-Binary,5.04,Standard,5.2,No,62
P6581,Blender,Home Appliances,1667.74,5,5,351,S236,25-34,"Houston, USA",Female,22.04,Express,19.6,No,25
P2353,Smartphone,Electronics,1169.2,20,12,237,S498,45-54,"Cape Town, South Africa",Male,23.49,Overnight,8.25,No,83
P7225,Heels,Footwear,575.39,20,15,74,S801,18-24,"Sydney, Australia",Male,20.76,Express,8.2,Yes,2
P1735,Speaker,Electronics,846.32,0,12,79,S219,18-24,"Mumbai, India",Female,39.38,Overnight,11.8,No,55
P5660,Sweater,Apparel,1903.71,5,12,476,S951,55+,"Toronto, Canada",Non-Binary,8.53,Standard,16.06,Yes,16
P5818,Sandals,Footwear,938.41,5,15,409,S239,35-44,"Phoenix, USA",Male,0.08,Standard,19.75,No,94
P7877,Laptop,Electronics,1819.34,5,8,468,S384,35-44,"Berlin, Germany",Male,29.9,Express,18.77,No,44
P8159,Toaster,Home Appliances,455.58,5,12,255,S242,45-54,"Houston, USA",Male,5.94,Standard,15.7,No,42
P3728,Vacuum Cleaner,Home Appliances,1209.4,20,15,254,S113,55+,"London, UK",Female,45.75,Standard,19.23,No,5
P2283,Smartwatch,Electronics,620.85,25,15,111,S647,35-44,"Sydney, Australia",Non-Binary,34.93,Overnight,17.92,Yes,1
P9113,Shirt,Apparel,735.28,10,10,380,S158,25-34,"Cape Town, South Africa",Male,33.71,Standard,6.88,No,64
P1034,Heels,Footwear,66.96,15,15,436,S225,45-54,"Tokyo, Japan",Non-Binary,32.19,Standard,4.17,No,20
P3706,Non-Fiction,Books,54.21,5,12,166,S628,25-34,"Toronto, Canada",Female,34.71,Overnight,11.58,No,1
P5705,Comics,Books,265.46,15,12,117,S144,35-44,"Cape Town, South Africa",Male,26.26,Overnight,9.31,Yes,66
P4726,Flats,Footwear,335.15,5,5,198,S445,25-34,"Mumbai, India",Female,12.66,Overnight,2.28,No,25
P2217,Jeans,Apparel,1671.19,5,8,313,S496,35-44,"Paris, France",Male,23.77,Express,5.07,Yes,15
P3461,Gaming Console,Electronics,1651.11,15,10,117,S818,55+,"New York, USA",Male,20.4,Express,12.27,Yes,94
P2797,Washing Machine,Home Appliances,231.98,10,15,283,S323,35-44,"Berlin, Germany",Female,28.62,Express,13.8,Yes,65
P1841,Biographies,Books,1607.7,0,12,494,S823,25-34,"Cape Town, South Africa",Non-Binary,26.2,Express,19.12,Yes,15
P2601,Fiction,Books,1939.14,0,15,40,S490,55+,"Los Angeles, USA",Male,35.65,Express,17.13,No,66
P9259,Comics,Books,1967.25,5,5,437,S214,25-34,"Tokyo, Japan",Non-Binary,45.76,Standard,5.68,Yes,75
P1485,Boots,Footwear,1843.46,10,8,462,S857,18-24,"Cape Town, South Africa",Female,3.84,Express,8.77,No,26
P5469,Comics,Books,1917.46,20,8,147,S614,45-54,"Toronto, Canada",Male,12.15,Overnight,10.2,Yes,42
P9646,Sneakers,Footwear,1858.85,0,5,92,S864,35-44,"Sydney, Australia",Male,3.55,Express,9.81,Yes,88
P5373,Non-Fiction,Books,895.97,15,10,170,S212,35-44,"Paris, France",Female,33.74,Express,6.6,Yes,45
P1328,Headphones,Electronics,1902.95,25,15,340,S153,55+,"Mumbai, India",Non-Binary,5.55,Express,9.34,Yes,58
P8675,Blender,Home Appliances,1648.03,15,5,396,S463,25-34,"London, UK",Non-Binary,0.32,Overnight,6.25,No,94
P2593,Washing Machine,Home Appliances,291.96,5,5,175,S241,35-44,"Los Angeles, USA",Male,19.42,Express,17.74,No,9
P2832,Formal Shoes,Footwear,1509.28,15,8,378,S560,35-44,"Houston, USA",Non-Binary,40.96,Overnight,8.34,Yes,39
P9840,Washing Machine,Home Appliances,1056.08,0,10,262,S469,55+,Singapore,Male,5.16,Overnight,9.96,No,81
P7660,T-shirt,Apparel,129.04,25,8,275,S557,45-54,"Dubai, UAE",Male,14.85,Express,4.86,Yes,24
P8061,Formal Shoes,Footwear,1126.1,20,12,436,S186,35-44,"Houston, USA",Male,23.72,Express,13.89,No,45
P7044,Tablet,Electronics,771.9,20,15,383,S716,35-44,"Toronto, Canada",Non-Binary,8.29,Express,12.54,No,43
P7575,Microwave,Home Appliances,1112.29,20,10,255,S196,18-24,"New York, USA",Non-Binary,35.08,Overnight,18.95,Yes,80
P8986,Fiction,Books,981.11,0,5,198,S339,45-54,"Toronto, Canada",Female,33.84,Standard,16.68,Yes,92
P7318,Running Shoes,Footwear,133.94,20,15,217,S549,45-54,"Sydney, Australia",Non-Binary,12.98,Standard,2.38,Yes,42
P4062,Running Shoes,Footwear,663.62,5,5,312,S528,55+,"Sydney, Australia",Non-Binary,14.83,Overnight,18.16,Yes,87
P5993,Socks,Apparel,369.64,10,10,127,S113,35-44,"London, UK",Non-Binary,36.8,Express,5.04,No,94
P6269,Flats,Footwear,1840.05,10,15,441,S102,25-34,"Berlin, Germany",Female,42.29,Overnight,15.65,Yes,91
P1817,Non-Fiction,Books,1017.74,25,15,26,S132,18-24,"Houston, USA",Male,15.9,Standard,19.74,Yes,45
P8899,Washing Machine,Home Appliances,203.52,25,15,372,S360,55+,"Cape Town, South Africa",Non-Binary,17.65,Express,2.75,Yes,4
P6004,Gaming Console,Electronics,1111.88,5,8,303,S945,55+,"Toronto, Canada",Male,42.2,Overnight,9.77,No,55
P5477,Biographies,Books,1506.78,5,5,341,S509,25-34,"Tokyo, Japan",Non-Binary,18.4,Overnight,18.27,No,64
P6009,Blender,Home Appliances,1320.58,20,12,90,S722,55+,"Paris, France",Female,15.09,Standard,6.19,Yes,4
P6678,Refrigerator,Home Appliances,1969.59,25,12,323,S463,18-24,"Phoenix, USA",Non-Binary,27.63,Standard,16.68,No,80
P6706,Washing Machine,Home Appliances,35.7,0,8,410,S978,45-54,"Tokyo, Japan",Non-Binary,49.03,Express,9.98,Yes,68
